18.	18.	Mdo
stavkom	stavak	Ncmsi
3.	3.	Mdo
točkom	točka	Ncfsi
5.	5.	Mdo
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg
i	i	Cc
opća	opći	Agpnpay
načela	načelo	Ncnpa
uzajamnosti	uzajamnost	Ncfsg
utvrđena	utvrditi	Appfsny
u	u	Sl
skladu	sklad	Ncmsl
s	sa	Si
člankom	članak	Ncmsi
122.	122.	Mdo
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg
.	.	Z

(	(	Z
6	6	Mdc
)	)	Z
Ako	ako	Cs
Državna	državni	Agpfsny
agencija	agencija	Ncfsn
za	za	Sa
osiguranje	osiguranje	Ncnsa
štednih	štedni	Agpfpgy
uloga	uloga	Ncfpg
i	i	Cc
sanaciju	sanacija	Ncfsa
banaka	banka	Ncfpg
namjerava	namjeravati	Vmr3s
donijeti	donijeti	Vmn
odluku	odluka	Ncfsa
o	o	Sl
sanaciji	sanacija	Ncfsl
matičnog	matičan	Agpnsgy
društva	društvo	Ncnsg
u	u	Sl
Europskoj	europski	Agpfsly
uniji	unija	Ncfsl
za	za	Sa
koje	koji	Pi-mpa
je	biti	Var3s
nadležna	nadležan	Agpfsny
dužna	dužan	Agpfsny
je	biti	Var3s
o	o	Sl
tome	taj	Pd-nsl
bez	bez	Sg
odgode	odgoditi	Vmr3p
obavijestiti	obavijestiti	Vmn
članove	član	Ncmpa
sanacijskog	sanacijski	Agpmsgy
kolegija	kolegij	Ncmsg
.	.	Z

Obavijest	obavijest	Ncfsn
mora	morati	Vmr3s
sadržavati	sadržavati	Vmn
informacije	informacija	Ncfpa
iz	iz	Sg
stavka	stavak	Ncmsg
1.	1.	Mdo
točaka	točka	Ncfpg
a	a	Cc
)	)	Z
i	i	Cc
b	b	Npmsn
)	)	Z
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
.	.	Z

(	(	Z
7	7	Mdc
)	)	Z
U	u	Sl
slučaju	slučaj	Ncmsl
iz	iz	Sg
stavka	stavak	Ncmsg
6.	6.	Mdo
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
Državna	državni	Agpfsny
agencija	agencija	Ncfsn
za	za	Sa
osiguranje	osiguranje	Ncnsa
štednih	štedni	Agpfpgy
uloga	uloga	Ncfpg
i	i	Cc
sanaciju	sanacija	Ncfsa
banaka	banka	Ncfpg
može	moći	Vmr3s
sanacijske	sanacijski	Agpfpay
mjere	mjera	Ncfpa
iz	iz	Sg
stavka	stavak	Ncmsg
1.	1.	Mdo
točke	točka	Ncfsg
b	b	X
)	)	Z
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
predložiti	predložiti	Vmn
u	u	Sl
obliku	oblik	Ncmsl
sanacijskog	sanacijski	Agpmsgy
programa	program	Ncmsg
za	za	Sa
grupu	grupa	Ncfsa
iz	iz	Sg
stavka	stavak	Ncmsg
5.	5.	Mdo
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
ako	ako	Cs
