77	77	Mdc
15.07.2015	15.07.2015	Agpmsny
Pravilnik	pravilnik	Ncmsn
o	o	Sl
upisniku	upisnik	Ncmsl
koncesija	koncesija	Ncfpg
na	na	Sl
kulturnom	kulturan	Agpnsly
dobru	dobro	Ncnsl

MINISTARSTVO	ministarstvo	Ncnsn
KULTURE	kultura	Ncfsg

1477	1477	Mdc

Na	na	Sl
temelju	temelj	Ncmsl
članka	članak	Ncmsg
43.	43.	Mdo
b	b	Cc
stavka	stavka	Ncfsn
9.	9.	Mdo
Zakona	zakon	Ncmsg
o	o	Sl
zaštiti	zaštita	Ncfsl
i	i	Cc
očuvanju	očuvanje	Ncnsl
kulturnih	kulturan	Agpmpgy
dobara	dobro	Ncmpg
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
br.	br.	Y
69/99	69/99	Mdc
,	,	Z
151/03	151/03	Mdc
,	,	Z
157/03	157/03	Mdc
,	,	Z
87/09	87/09	Mdc
,	,	Z
88/10	88/10	Mdc
,	,	Z
61/11	61/11	Mdc
,	,	Z
25/12	25/12	Mdc
,	,	Z
136/12	136/12	Mdc
,	,	Z
157/13	157/13	Mdc
i	i	Cc
152/14	152/14	Mdc
)	)	Z
ministar	ministar	Ncmsn
kulture	kultura	Ncfsg
donosi	donositi	Vmr3s

PRAVILNIK	pravilnik	Ncmsn

O	o	Sl
UPISNIKU	upisnik	Ncmsl
KONCESIJA	koncesija	Ncfpg
NA	na	Sl
KULTURNOM	kulturan	Agpnsly
DOBRU	dobro	Ncnsl

Članak	članak	Ncmsn
1.	1.	Mdo

Ovim	ovaj	Pd-msi
Pravilnikom	pravilnik	Ncmsi
propisuje	propisivati	Vmr3s
se	sebe	Px--sa
sadržaj	sadržaj	Ncmsn
i	i	Cc
način	način	Ncmsn
vođenja	vođenje	Ncnsg
Upisnika	upisnik	Ncmsg
koncesija	koncesija	Ncfpg
na	na	Sl
kulturnom	kulturan	Agpnsly
dobru	dobro	Ncnsl
(	(	Z
u	u	Sl
daljnjem	daljnji	Agpmsly
tekstu	tekst	Ncmsl
:	:	Z
Upisnik	upisnik	Ncmsn
)	)	Z
.	.	Z

Članak	članak	Ncmsn
2.	2.	Mdo

Upisnik	upisnik	Ncmsn
vodi	voditi	Vmr3s
Ministarstvo	ministarstvo	Ncnsn
kulture	kultura	Ncfsg
u	u	Sl
pisanom	pisan	Agpmsly
i	i	Cc
elektroničkom	elektronički	Agpmsly
obliku	oblik	Ncmsl
.	.	Z

Upisnik	upisnik	Ncmsn
je	biti	Var3s
javan	javan	Agpmsnn
.	.	Z

Članak	članak	Ncmsn
