99	99	Mdc
27.10.2016	27.10.2016	Mdo
Naredba	naredba	Ncfsn
o	o	Sl
vremenu	vrijeme	Ncnsl
otvorenosti	otvorenost	Ncfsg
aerodroma	aerodrom	Ncmsg

MINISTARSTVO	ministarstvo	Ncnsn
MORA	more	Ncnsg
,	,	Z
PROMETA	promet	Ncmsg
I	i	Cc
INFRASTRUKTURE	infrastruktura	Ncfsg

2090	2090	Mdc

Na	na	Sl
temelju	temelj	Ncmsl
članka	članak	Ncmsg
142.	142.	Mdo
točka	točka	Ncfsn
8.	8.	Mdo
Zakona	zakon	Ncmsg
o	o	Sl
zračnom	zračan	Agpmsly
prometu	promet	Ncmsl
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
69/09	69/09	Mds
,	,	Z
84/11	84/11	Mdc
,	,	Z
54/13	54/13	Mdc
,	,	Z
127/13	127/13	Mdc
i	i	Cc
92/14	92/14	Mdc
)	)	Z
,	,	Z
ministar	ministar	Ncmsn
mora	morati	Vmr3s
,	,	Z
prometa	promet	Ncmsg
i	i	Cc
infrastrukture	infrastruktura	Ncfsg
donosi	donositi	Vmr3s
:	:	Z

NAREDBU	naredba	Ncfsa

O	o	Sl
VREMENU	vrijeme	Ncnsl
OTVORENOSTI	otvorenost	Ncfsg
AERODROMA	aerodrom	Ncmsg

I.	I.	Y

Aerodromi	aerodrom	Ncmpn
moraju	morati	Vmr3p
biti	biti	Van
otvoreni	otvoriti	Appmpny
:	:	Z

Redni	redni	Agpmsny
broj	broj	Ncmsn
AERODROMI	aerodrom	Ncmpn
RAZDOBLJE	razdoblje	Ncnsn
VRIJEME	vrijeme	Ncnsa
OD	od	Sg
DO	DO	Npfsg
(	(	Z
sati	sat	Ncmpg
)	)	Z
(	(	Z
sati	sat	Ncmpn
)	)	Z
DANI	dan	Ncmpn
1-ponedjeljak	1-ponedjeljak	Npmsn
2-utorak	2-utorak	Mls
3-srijeda	3-srijed	Ncmpg
4-četvrtak	4-četvrtak	Mls
5-petak	5-petak	Mls
6-subota	6-subot	Npmsg
7-nedjelja	7-nedjelj	Npmsg
1.	1.	Mdo
BRAČ	brač	Ncmsn
(	(	Z
a	a	Cc
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
08.00	08.00	Mds
14.00	14.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
,	,	Z
6	6	Mdc
,	,	Z
7	7	Mdc
2.	2.	Mdo
DUBROVNIK	dubrovnik	Ncmsn
(	(	Z
b	b	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
06.00	06.00	Mds
22.00	22.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
,	,	Z
6	6	Mdc
,	,	Z
7	7	Mdc
3.	3.	Mdo
MALI	mali	Agpmsayn
LOŠINJ	LOŠINJ	Npmsan
(	(	Z
c	C	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
08.00	08.00	Mds
15.00	15.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
,	,	Z
6	6	Mdc
,	,	Z
7	7	Mdc
4.	4.	Mdo
OSIJEK	osijek	Ncmsn
(	(	Z
d	d	X
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
06.30	06.30	Mdc
16.30	16.30	Mdc
09.00	09.00	Mdc
17.30	17.30	Mdc
21.00	21.00	Mdc
22.00	22.00	Mdc
1	1	Mdc
,	,	Z
3	3	Mdc
,	,	Z
5	5	Mdc
2	2	Mdc
,	,	Z
4	4	Mdc
1	1	Mdc
,	,	Z
3	3	Mdc
,	,	Z
5	5	Mdc
5.	5.	Mdo
PULA	Pula	Npfsn
(	(	Z
e	e	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
06.00	06.00	Mdc
23.00	23.00	Mdc
06.00	06.00	Mdc
21.00	21.00	Mdc
07.00	07.00	Mdc
23.00	23.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
6	6	Mdc
7	7	Mdc
6.	6.	Mdo
RIJEKA	Rijeka	Npfsn
(	(	Z
f	f	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
08.00	08.00	Mds
14.00	14.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
7.	7.	Mdo
SPLIT	Split	Npmsn
(	(	Z
g	g	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
06.00	06.00	Mds
22.00	22.00	Mdc
1	1	Mdc
,	,	Z
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
4	4	Mdc
,	,	Z
5	5	Mdc
,	,	Z
6	6	Mdc
,	,	Z
7	7	Mdc
8.	8.	Mdo
ZADAR	Zadar	Npmsn
(	(	Z
h	h	Npmsn
)	)	Z
30.	30.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
25.	25.	Mdo
ožujka	ožujak	Ncmsg
2017.	2017.	Mdo
06.00	06.00	Mdc
22.00	22.00	Mdc
08.00	08.00	Mdc
22.00	22.00	Mdc
