6000	6000	Mdc
kg	kg	Ncmpg
6,16	6,16	Mdc
NDM	NDM	Y
=	=	Z
6001	6001	Mdc
kg	kg	Ncmpg
–	–	Z
7000	7000	Mdc
kg	kg	Ncmpg
7,04	7,04	Mdc
NDM	NDM	Y
=	=	Z
7001	7001	Mdc
kg	kg	Ncmpg
–	–	Z
8000	8000	Mdc
kg	kg	Ncmpg
7,92	7,92	Mdc
NDM	NDM	Y
=	=	Z
8001	8001	Mdc
kg	kg	Ncmpg
–	–	Z
9000	9000	Mdc
kg	kg	Ncmpg
8,72	8,72	Mdc
NDM	NDM	Y
=	=	Z
9001	9001	Mdc
kg	kg	Ncmpg
–	–	Z
10000	10000	Mdc
kg	kg	Ncmpg
9,44	9,44	Mdc
NDM	NDM	Y
=	=	Z
10001	10001	Mdc
kg	kg	Ncmpg
–	–	Z
11000	11000	Mdc
kg	kg	Ncmpg
10,16	10,16	Mdc
NDM	NDM	Y
=	=	Z
11001	11001	Mdc
kg	kg	Ncmpg
–	–	Z
12000	12000	Mdc
kg	kg	Ncmpg
10,96	10,96	Mdc
7.	7.	Mdo
TERETNI	teretan	Agpmsayn
AUTOMOBIL	automobil	Ncmsan
(	(	Z
N3	N3	X
)	)	Z
dvije	dva	Mlcf-n
osovine	osovina	Ncfsg
NDM	NDM	Npfsg
=	=	Z
12001	12001	Mdc
kg	kg	Ncmpg
–	–	Z
13000	13000	Mdc
kg	kg	Ncmpg
11,68	11,68	Mdc
NDM	NDM	Y
=	=	Z
13001	13001	Mdc
kg	kg	Ncmpg
–	–	Z
14000	14000	Mdc
kg	kg	Ncmpg
12,48	12,48	Mdc
NDM	NDM	Y
=	=	Z
14001	14001	Mdc
kg	kg	Ncmpg
–	–	Z
15000	15000	Mdc
kg	kg	Ncmpg
13,28	13,28	Mdc
NDM	NDM	Y
=	=	Z
15001	15001	Mdc
kg	kg	Ncmpg
–	–	Z
16000	16000	Mdc
kg	kg	Ncmpg
14,16	14,16	Mdc
NDM	NDM	Y
=	=	Z
16001	16001	Mdc
kg	kg	Ncmpg
–	–	Z
17000	17000	Mdc
kg	kg	Ncmpg
14,96	14,96	Mdc
NDM	NDM	Y
=	=	Z
17001	17001	Mdc
kg	kg	Ncmpg
–	–	Z
18000	18000	Mdc
kg	kg	Ncmpg
15,84	15,84	Mdc
NDM	NDM	Y
>	>	Z
18000	18000	Mdc
kg	kg	Ncmpg
15,84	15,84	Mdc
tri	tri	Mlc
osovine	osovina	Ncfsg
NDM	nda	Ncfsg
=	=	Z
12001	12001	Mdc
kg	kg	Ncmpg
–	–	Z
13000	13000	Mdc
kg	kg	Ncmpg
11,44	11,44	Mdc
NDM	NDM	Y
=	=	Z
13001	13001	Mdc
kg	kg	Ncmpg
–	–	Z
14000	14000	Mdc
kg	kg	Ncmpg
12,32	12,32	Mdc
NDM	NDM	Y
=	=	Z
14001	14001	Mdc
kg	kg	Ncmpg
–	–	Z
15000	15000	Mdc
kg	kg	Ncmpg
13,20	13,20	Mdc
NDM	NDM	Y
=	=	Z
15001	15001	Mdc
kg	kg	Ncmpg
–	–	Z
16000	16000	Mdc
kg	kg	Ncmpg
14,08	14,08	Mdc
NDM	NDM	Y
=	=	Z
16001	16001	Mdc
kg	kg	Ncmpg
–	–	Z
17000	17000	Mdc
kg	kg	Ncmpg
14,96	14,96	Mdc
NDM	NDM	Y
=	=	Z
17001	17001	Mdc
kg	kg	Ncmpg
–	–	Z
18000	18000	Mdc
kg	kg	Ncmpg
15,84	15,84	Mdc
NDM	NDM	Y
=	=	Z
18001	18001	Mdc
kg	kg	Ncmpg
–	–	Z
19000	19000	Mdc
kg	kg	Ncmpg
16,72	16,72	Mdc
NDM	NDM	Y
=	=	Z
19001	19001	Mdc
kg	kg	Ncmpg
–	–	Z
20000	20000	Mdc
kg	kg	Ncmpg
