52.	52.	Mdo
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg

13.	13.	Mdo
adresu	adresa	Ncfsa
opunomoćenika	opunomoćenik	Ncmpg
za	za	Sa
primanje	primanje	Ncnsa
pismena	pismena	Ncnpg
u	u	Sl
Republici	republika	Ncfsl
Hrvatskoj	Hrvatska	Npfsl
,	,	Z
kada	kada	Cs
podnositelj	podnositelj	Ncmsn
zahtjeva	zahtjev	Ncmpg
nema	nemati	Vmr3s
prebivalište	prebivalište	Ncnsa
ili	ili	Cc
boravište	boravište	Ncnsn
u	u	Sl
Republici	republika	Ncfsl
Hrvatskoj	Hrvatska	Npfsl
,	,	Z
a	a	Cc
kad	kad	Cs
je	biti	Var3s
isti	isti	Agpmsny
zahtjev	zahtjev	Ncmsn
podnijelo	podnijeti	Vmp-sn
više	mnogo	Rgc
osoba	osoba	Ncfpg
,	,	Z
adresu	adresa	Ncfsa
zajedničkog	zajednički	Agpmsgy
predstavnika	predstavnik	Ncmsg
ili	ili	Cc
opunomoćenika	opunomoćenik	Ncmpg
za	za	Sa
primanje	primanje	Ncnsa
pismena	pismena	Ncnpg
u	u	Sl
Republici	republika	Ncfsl
Hrvatskoj	Hrvatska	Npfsl
.	.	Z

(	(	Z
4	4	Mdc
)	)	Z
Ako	ako	Cs
se	sebe	Px--sa
podnosi	podnositi	Vmr3s
zahtjev	zahtjev	Ncmsn
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
obavljanje	obavljanje	Ncnsa
poslova	posao	Ncmpg
neživotnih	neživotan	Agpnpgy
osiguranja	osiguranje	Ncnpg
u	u	Sl
vrsti	vrsta	Ncfsl
osiguranja	osiguranje	Ncnsg
iz	iz	Sg
članka	članak	Ncmsg
7.	7.	Mdo
stavka	stavak	Ncmsg
2.	2.	Mdo
točke	točka	Ncfsg
10.	10.	Mdo
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg
,	,	Z
odnosno	odnosni	Agpnsay
osiguranje	osiguranje	Ncnsa
od	od	Sg
odgovornosti	odgovornost	Ncfsg
za	za	Sa
upotrebu	upotreba	Ncfsa
motornih	motoran	Agpnpgy
vozila	vozilo	Ncnpg
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg
,	,	Z
uz	uz	Sa
iznimku	iznimka	Ncfsa
odgovornosti	odgovornost	Ncfsg
prijevoznika	prijevoznik	Ncmpg
,	,	Z
uz	uz	Sa
zahtjev	zahtjev	Ncmsan
se	sebe	Px--sa
,	,	Z
osim	osim	Sg
dokumentacije	dokumentacija	Ncfsg
navedene	navesti	Appfpny
u	u	Sl
stavku	stavak	Ncmsl
1.	1.	Mdo
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
,	,	Z
mora	morati	Vmr3s
priložiti	priložiti	Vmn
i	i	Cc
ime	ime	Ncnsa
i	i	Cc
adresa	adresa	Ncfsn
svih	sav	Agpmpgy
predstavnika	predstavnik	Ncmpg
za	za	Sa
rješavanje	rješavanje	Ncnsa
odštetnih	odštetni	Agpmpgy
zahtjeva	zahtjev	Ncmpg
koji	koji	Pi-mpn
su	biti	Var3p
imenovani	imenovati	Appmpny
u	u	Sl
svakoj	svaki	Pi-fsl
državi	država	Ncfsl
članici	članica	Ncfsl
u	u	Sl
kojoj	koji	Pi-fsl
se	sebe	Px--sa
traži	tražiti	Vmr3s
odobrenje	odobrenje	Ncnsn
za	za	Sa
obavljanje	obavljanje	Ncnsa
poslova	posao	Ncmpg
osiguranja	osiguranje	Ncnsg
u	u	Sl
navedenoj	naveden	Agpfsly
vrsti	vrsta	Ncfsl
osiguranja	osiguranje	Ncnsg
.	.	Z

(	(	Z
5	5	Mdc
)	)	Z
Ako	ako	Cs
se	sebe	Px--sa
podnosi	podnositi	Vmr3s
zahtjev	zahtjev	Ncmsn
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
obavljanje	obavljanje	Ncnsa
poslova	posao	Ncmpg
neživotnih	neživotan	Agpnpgy
osiguranja	osiguranje	Ncnpg
za	za	Sa
vrstu	vrsta	Ncfsa
osiguranja	osiguranje	Ncnsg
iz	iz	Sg
članka	članak	Ncmsg
7.	7.	Mdo
stavka	stavak	Ncmsg
2.	2.	Mdo
točke	točka	Ncfsg
18.	18.	Mdo
ovoga	ovaj	Pd-msg
Zakona	zakon	Ncmsg
,	,	Z
osiguranje	osiguranje	Ncnsa
pomoći	pomoć	Ncfsg
(	(	Z
asistencija	asistencija	Ncfsn
)	)	Z
,	,	Z
uz	uz	Sa
zahtjev	zahtjev	Ncmsan
se	sebe	Px--sa
,	,	Z
osim	osim	Sg
dokumentacije	dokumentacija	Ncfsg
navedene	navesti	Appfpny
u	u	Sl
stavku	stavak	Ncmsl
1.	1.	Mdo
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
,	,	Z
mora	morati	Vmr3s
priložiti	priložiti	Vmn
popis	popis	Ncmsan
izravnih	izravan	Agpmpgy
i	i	Cc
neizravnih	neizravan	Agpmpgy
kadrovskih	kadrovski	Agpmpgy
i	i	Cc
tehničkih	tehnički	Agpmpgy
kapaciteta	kapacitet	Ncmpg
,	,	Z
uključujući	uključivati	Rr
kvalifikacije	kvalifikacija	Ncfpa
zdravstvenih	zdravstven	Agpmpgy
timova	tim	Ncmpg
i	i	Cc
kvalitetu	kvaliteta	Ncfsa
opreme	oprema	Ncfsg
koje	koji	Pi-fpn
će	htjeti	Var3p
društvo	društvo	Ncnsn
za	za	Sa
osiguranje	osiguranje	Ncnsa
koristiti	koristiti	Vmn
za	za	Sa
ispunjenje	ispunjenje	Ncnsa
obveza	obveza	Ncfpg
iz	iz	Sg
navedene	naveden	Agpfsgy
vrste	vrsta	Ncfsg
osiguranja	osiguranje	Ncnsg
.	.	Z

(	(	Z
6	6	Mdc
)	)	Z
Agencija	agencija	Ncfsn
može	moći	Vmr3s
zatražiti	zatražiti	Vmn
po	po	Sl
potrebi	potreba	Ncfsl
i	i	Cc
druge	drugi	Agpfpay
informacije	informacija	Ncfpa
i	i	Cc
dokumentaciju	dokumentacija	Ncfsa
kojom	koji	Pi-fsi
se	sebe	Px--sa
dokazuje	dokazivati	Vmr3s
ispunjavanje	ispunjavanje	Ncnsa
uvjeta	uvjet	Ncmpg
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
obavljanje	obavljanje	Ncnsa
poslova	posao	Ncmpg
osiguranja	osiguranje	Ncnsg
,	,	Z
uključujući	uključivati	Rr
i	i	Cc
informacije	informacija	Ncfpa
koje	koji	Pi-fpn
su	biti	Var3p
propisane	propisati	Appfpny
zakonom	zakon	Ncmsi
kojim	koji	Pi-msi
se	sebe	Px--sa
uređuje	uređivati	Vmr3s
sprječavanje	sprječavanje	Ncnsa
pranja	pranje	Ncnsg
novca	novac	Ncmsg
i	i	Cc
financiranja	financiranje	Ncnsg
terorizma	terorizam	Ncmsg
,	,	Z
a	a	Cc
koje	koji	Pi-fpn
prikupljaju	prikupljati	Vmr3p
obveznici	obveznik	Ncmpn
toga	taj	Pd-msg
zakona	zakon	Ncmsg
.	.	Z

(	(	Z
7	7	Mdc
)	)	Z
Prije	prije	Sg
izdavanja	izdavanje	Ncnsg
odobrenja	odobrenje	Ncnsg
iz	iz	Sg
stavka	stavak	Ncmsg
1.	1.	Mdo
ovoga	ovaj	Pd-msg
članka	članak	Ncmsg
Agencija	agencija	Ncfsn
će	htjeti	Var3s
se	sebe	Px--sa
savjetovati	savjetovati	Vmn
i	i	Cc
razmijeniti	razmijeniti	Vmn
informacije	informacija	Ncfpa
s	sa	Si
nadležnim	nadležan	Agpnsiy
nadzornim	nadzorni	Agpnsiy
tijelom	tijelo	Ncnsi
matične	matičan	Agpfsgy
države	država	Ncfsg
članice	članica	Ncfsg
,	,	Z
odnosno	odnosno	Rgp
treće	treći	Mlonsn
države	država	Ncfsg
,	,	Z
u	u	Sl
odnosu	odnos	Ncmsl
na	na	Sa
primjerenost	primjerenost	Ncfsa
stjecatelja	stjecatelj	Ncmsg
kvalificiranog	kvalificiran	Agpmsgy
udjela	udjel	Ncmsg
,	,	Z
ugled	ugled	Ncmsan
,	,	Z
odgovarajuće	odgovarajući	Agpfsgy
sposobnosti	sposobnost	Ncfsg
i	i	Cc
iskustvo	iskustvo	Ncnsa
članova	član	Ncmpg
uprave	uprava	Ncfsg
i	i	Cc
nadzornog	nadzorni	Agpmsgy
odbora	odbor	Ncmsg
.	.	Z

Spajanje	spajanje	Ncnsn
postupaka	postupak	Ncmpg
pri	pri	Sl
odlučivanju	odlučivanje	Ncnsl
o	o	Sl
zahtjevu	zahtjev	Ncmsl
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
rad	rad	Ncmsan

Članak	članak	Ncmsn
28.	28.	Mdo

Agencija	agencija	Ncfsn
može	moći	Vmr3s
istodobno	istodobno	Rgp
odlučivati	odlučivati	Vmn
o	o	Sl
sljedećim	sljedeći	Agpmply
zahtjevima	zahtjev	Ncmpl
pri	pri	Sl
izdavanju	izdavanje	Ncnsl
odobrenja	odobrenje	Ncnsg
za	za	Sa
obavljanje	obavljanje	Ncnsa
poslova	posao	Ncmpg
osiguranja	osiguranje	Ncnsg
:	:	Z

1.	1.	Mdo
o	o	Sl
zahtjevu	zahtjev	Ncmsl
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
stjecanje	stjecanje	Ncnsa
kvalificiranog	kvalificiran	Agpmsgy
udjela	udjel	Ncmsg
i	i	Cc

2.	2.	Mdo
o	o	Sl
zahtjevima	zahtjev	Ncmpl
za	za	Sa
izdavanje	izdavanje	Ncnsa
odobrenja	odobrenje	Ncnsg
za	za	Sa
obavljanje	obavljanje	Ncnsa
funkcije	funkcija	Ncfsg
članova	član	Ncmpg
uprave	uprava	Ncfsg
društva	društvo	Ncnsg
za	za	Sa
osiguranje	osiguranje	Ncnsa
.	.	Z

Poslovni	poslovan	Agpmsny
plan	plan	Ncmsn

Članak	članak	Ncmsn
29.	29.	Mdo

(	(	Z
1	1	Mdc
)	)	Z
Poslovni	poslovan	Agpmsny
plan	plan	Ncmsn
iz	iz	Sg
članka	članak	Ncmsg
27.	27.	Mdo
stavka	stavak	Ncmsg
2.	2.	Mdo
točke	točka	Ncfsg
5.	5.	Mdo
ovoga	ovaj	Pd-nsg
Zakona	zakon	Ncmsg
mora	morati	Vmr3s
sadržavati	sadržavati	Vmn
najmanje	malo	Rgs
:	:	Z

1.	1.	Mdo
temeljne	temeljan	Agpfsgy
poslovne	poslovan	Agpfsgy
politike	politika	Ncfsg

2.	2.	Mdo
prirodu	priroda	Ncfsa
rizika	rizik	Ncmpg
koje	koji	Pi-mpa
društvo	društvo	Ncnsn
za	za	Sa
osiguranje	osiguranje	Ncnsa
namjerava	namjeravati	Vmr3s
pokriti	pokriti	Vmn

3.	3.	Mdo
nabrojene	nabrojiti	Appfpny
pojedine	pojedini	Agpfpny
vrste	vrsta	Ncfpn
osiguranja	osiguranje	Ncnsg
unutar	unutar	Sg
kojih	koji	Pi-mpg
će	htjeti	Var3p
društvo	društvo	Ncnsn
za	za	Sa
osiguranje	osiguranje	Ncnsa
obavljati	obavljati	Vmn
poslove	posao	Ncmpa
osiguranja	osiguranje	Ncnsg

4.	4.	Mdo
program	program	Ncmsan
predviđenog	predvidjeti	Agpnsgy
