132	132	Mdc
04.12.2015	04.12.2015	Mdo
Naredba	naredba	Ncfsn
o	o	Sl
izmjenama	izmjena	Ncfpl
i	i	Cc
dopunama	dopuna	Ncfpl
Naredbe	naredba	Ncfsg
o	o	Sl
načinu	način	Ncmsl
uplaćivanja	uplaćivanje	Ncnsg
prihoda	prihod	Ncmpg
proračuna	proračun	Ncmsg
,	,	Z
obveznih	obvezan	Agpmpgy
doprinosa	doprinos	Ncmpg
te	te	Cc
prihoda	prihod	Ncmpg
za	za	Sa
financiranje	financiranje	Ncnsa
drugih	drugi	Mlofpg
javnih	javan	Agpfpgy
potreba	potreba	Ncfpg
u	u	Sl
2015.	2015.	Mdo
godini	godina	Ncfsl

MINISTARSTVO	ministarstvo	Ncnsn
FINANCIJA	financije	Ncfpg

2480	2480	Mdc

Na	na	Sl
temelju	temelj	Ncmsl
članka	članak	Ncmsg
22.	22.	Mdo

Zakona	zakon	Ncmsg
o	o	Sl
izvršavanju	izvršavanje	Ncnsl
Državnog	državni	Agpmsgy
proračuna	proračun	Ncmsg
Republike	republika	Ncfsg
Hrvatske	Hrvatska	Npfsg
za	za	Sa
2015.	2015.	Mdo
godinu	godina	Ncfsa
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
148/14	148/14	Mds
i	i	Cc
103/15	103/15	Mdc
)	)	Z
,	,	Z
ministar	ministar	Ncmsn
financija	financije	Ncfpg
donosi	donositi	Vmr3s

NAREDBU	naredba	Ncfsa

O	o	Sl
IZMJENAMA	izmjena	Ncfpl
I	i	Agpfply
DOPUNAMA	dopuna	Ncfpl
NAREDBE	naredba	Ncfsg
O	o	Sl
NAČINU	način	Ncmsl
UPLAĆIVANJA	uplaćivanje	Ncnsg
PRIHODA	prihod	Ncmpg
PRORAČUNA	proračun	Ncmsg
,	,	Z
OBVEZNIH	obvezan	Agpmpgy
DOPRINOSA	doprinos	Ncmpg
TE	te	Cc
PRIHODA	prihod	Ncmpg
ZA	za	Sa
FINANCIRANJE	financiranje	Ncnsa
DRUGIH	drugi	Mlofpg
JAVNIH	javan	Agpfpgy
POTREBA	potreba	Ncfpg
U	u	Sl
2015.	2015.	Mdo

GODINI	godina	Ncfsl

I.	I.	Y

U	u	Sl
Naredbi	naredba	Ncfsl
o	o	Sl
načinu	način	Ncmsl
uplaćivanja	uplaćivanje	Ncnsg
prihoda	prihod	Ncmpg
proračuna	proračun	Ncmsg
,	,	Z
obveznih	obvezan	Agpmpgy
doprinosa	doprinos	Ncmpg
te	te	Cc
prihoda	prihod	Ncmpg
za	za	Sa
financiranje	financiranje	Ncnsa
drugih	drugi	Mlofpg
javnih	javan	Agpfpgy
potreba	potreba	Ncfpg
u	u	Sl
2015.	2015.	Mdo
godini	godina	Ncfsl
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
12/15	12/15	Mds
i	i	Cc
103/15	103/15	Mdc
)	)	Z
u	u	Sl
glavi	glava	Ncfsl
II	ii	Mrc
.	.	Z

VLASTITI	vlastit	Agpmpny
PRIHODI	prihod	Ncmpn
PRORAČUNA	proračun	Ncmsg
u	u	Sl
točki	točka	Ncfsl
1.	1.	Mdo
PRIHODI	prihod	Ncmpn
DRŽAVNOG	državni	Agpmsgy
PRORAČUNA	proračun	Ncmsg
u	u	Sl
podtočki	podtočka	Ncfsl
1.2.	1.2.	Mds

Doprinosi	doprinositi	Vmr3s
za	za	Sa
obvezna	obvezan	Agpnpay
osiguranja	osiguranje	Ncnpa
,	,	Z
u	u	Sl
podtočki	podtočka	Ncfsl
1.2.1.	1.2.1.	Mds

Doprinos	doprinos	Ncmsn
za	za	Sa
mirovinsko	mirovinski	Agpnsay
osiguranje	osiguranje	Ncnsa
na	na	Sl
temelju	temelj	Ncmsl
generacijske	generacijski	Agpfsgy
solidarnosti	solidarnost	Ncfsg
temeljem	temelj	Sg
JOPPD	jopi	Agpnsgy
izvješća	izvješće	Ncnsg
–	–	Z
od	od	Sg
1.1.	1.1.	Mds
2014.	2014.	Mdo
godine	godina	Ncfsg
,	,	Z
iza	iza	Sg
brojčane	brojčani	Agpfsgy
oznake	oznaka	Ncfsg
vrste	vrsta	Ncfsg
doprinosa	doprinos	Ncmsg
8222	8222	Mdc
dodaje	dodavati	Vmr3s
se	sebe	Px--sa
brojčana	brojčani	Agpfsny
oznaka	oznaka	Ncfsn
koja	koji	Pi-fsn
je	biti	Var3s
u	u	Sl
primjeni	primjena	Ncfsl
od	od	Sg
1.	1.	Mdo
siječnja	siječanj	Ncmsg
2016.	2016.	Mdo
godine	godina	Ncfsg
:	:	Z

-8230	-8230	Agpmsny
Doprinos	doprinos	Ncmsn
za	za	Sa
mirovinsko	mirovinski	Agpnsay
osiguranje	osiguranje	Ncnsa
na	na	Sl
temelju	temelj	Ncmsl
generacijske	generacijski	Agpfsgy
solidarnosti	solidarnost	Ncfsg
po	po	Sl
osnovi	osnova	Ncfsl
obavljanja	obavljanje	Ncnsg
samostalne	samostalan	Agpfsgy
djelatnosti	djelatnost	Ncfsg
za	za	Sa
osobe	osoba	Ncfpa
koje	koji	Pi-fpn
su	biti	Var3p
same	sam	Agpfpny
za	za	Sa
sebe	sebe	Px--sa
obvezne	obvezan	Agpmpay
obračunati	obračunati	Agpmpay
doprinose	doprinos	Ncmpa
.	.	Z

U	u	Sl
istoj	isti	Agpfsly
glavi	glava	Ncfsl
,	,	Z
istoj	isti	Agpfsly
točki	točka	Ncfsl
i	i	Cc
istoj	isti	Agpfsly
podtočki	podtočka	Ncfsl
,	,	Z
u	u	Sl
podtočki	podtočka	Ncfsl
1.2.1.1.	1.2.1.1.	Mds

Upisivanje	upisivanje	Ncnsn
podataka	podatak	Ncmpg
u	u	Sa
polje	polje	Ncnsa
»	»	Z
poziv	poziv	Ncmsan
na	na	Sa
broj	broj	Ncmsan
primatelja	primatelj	Ncmpg
«	«	Z
dio	dio	Ncmsan
teksta	tekst	Ncmsg
»	»	Z
do	do	Sg
8222	8222	Mdc
«	«	Z
mijenja	mijenjati	Vmr3s
se	sebe	Px--sa
i	i	Cc
glasi	glasiti	Vmr3s
»	»	Z
do	do	Sg
8230	8230	Mdc
«	«	Z
.	.	Z

U	u	Sl
istoj	isti	Agpfsly
glavi	glava	Ncfsl
,	,	Z
istoj	isti	Agpfsly
točki	točka	Ncfsl
i	i	Cc
istoj	isti	Agpfsly
podtočki	podtočka	Ncfsl
,	,	Z
u	u	Sl
podtočki	podtočka	Ncfsl
1.2.2.	1.2.2.	Mds

Doprinos	doprinos	Ncmsn
za	za	Sa
mirovinsko	mirovinski	Agpnsay
osiguranje	osiguranje	Ncnsa
na	na	Sl
temelju	temelj	Ncmsl
generacijske	generacijski	Agpfsgy
solidarnosti	solidarnost	Ncfsg
,	,	Z
iza	iza	Sg
brojčane	brojčani	Agpfsgy
oznake	oznaka	Ncfsg
vrste	vrsta	Ncfsg
doprinosa	doprinos	Ncmsg
8249	8249	Mdc
dodaju	dodati	Vmr3p
se	sebe	Px--sa
sljedeće	sljedeći	Agpfsgy
brojčane	brojčani	Agpfsgy
oznake	oznaka	Ncfsg
koje	koji	Pi-fpn
su	biti	Var3p
u	u	Sl
primjeni	primjena	Ncfsl
od	od	Sg
1.	1.	Mdo
siječnja	siječanj	Ncmsg
2016.	2016.	Mdo
godine	godina	Ncfsg
:	:	Z

-8257	-8257	Agpmsny
Doprinos	doprinos	Ncmsn
za	za	Sa
mirovinsko	mirovinski	Agpnsay
osiguranje	osiguranje	Ncnsa
–	–	Z
pomorci	pomorac	Ncmpn
–	–	Z
članovi	član	Ncmpn
posade	posada	Ncfsg
broda	brod	Ncmsg
u	u	Sl
međunarodnoj	međunarodni	Agpfsly
plovidbi	plovidba	Ncfsl
,	,	Z
-8265	-8265	Agpmsny
Doprinos	doprinos	Ncmsn
za	za	Sa
mirovinsko	mirovinski	Agpnsay
osiguranje	osiguranje	Ncnsa
za	za	Sa
staž	staž	Ncmsan
s	sa	Si
povećanim	povećan	Agpnsiy
trajanjem	trajanje	Ncnsi
–	–	Z
pomorci	pomorac	Ncmpn
–	–	Z
članovi	član	Ncmpn
