000	000	Mdc
Zagreb	Zagreb	Npmsn
.	.	Z

Specifikacija	specifikacija	Ncfsn
priloženih	priložen	Agpmpgy
računa	račun	Ncmpg
*	*	Z
:	:	Z

RB	rb	Agpmsny
Račun	račun	Ncmsn
/	/	Z
putni	putni	Agpmsny
nalog	nalog	Ncmsn
izdan	izdati	Appmsnn
od	od	Sg
Broj	broj	Ncmsn
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
Datum	datum	Ncmsn
izdavanja	izdavanje	Ncnsg
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
Iznos	iznos	Ncmsn
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
u	u	Sa
kn	KN	Agpmsann
Iznos	iznos	Ncmsan
računa	račun	Ncmsg
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
u	u	Sa
kn	KN	Ncmsan
bez	bez	Sg
PDV-a	PDV	Npmsg
Datum	datum	Ncmsn
plaćanja	plaćanje	Ncnsg
računa	račun	Ncmsg
/	/	Z
ugovor	ugovor	Ncmsan
o	o	Sl
djelu	djelo	Ncnsl
/	/	Z
likvidacije	likvidacija	Ncfsg
,	,	Z
isplate	isplata	Ncfsg
po	po	Sl
putnom	putni	Agpmsly
nalogu	nalog	Ncmsl
Opis	opis	Ncmsn
troška	trošak	Ncmsg
sukladno	sukladno	Rgp
Prilogu	Prilogu	Npmsn
VI	VI	Mrc
.	.	Z
1.	1.	Mdo
2.	2.	Mdo
3.	3.	Mdo
4.	4.	Mdo
5.	5.	Mdo
6.	6.	Mdo
7.	7.	Mdo
8.	8.	Mdo
9.	9.	Mdo
10.	10.	Mdo
11.	11.	Mdo
12.	12.	Mdo
13.	13.	Mdo
14.	14.	Mdo
15.	15.	Mdo
16.	16.	Mdo
17.	17.	Mdo
18.	18.	Mdo
19.	19.	Mdo
20.	20.	Mdo
21.	21.	Mdo
22.	22.	Mdo
23.	23.	Mdo
24.	24.	Mdo
25.	25.	Mdo
26.	26.	Mdo
27.	27.	Mdo
28.	28.	Mdo
29.	29.	Mdo
30.	30.	Mdo

UKUPNO	ukupan	Agpnsny
:	:	Z

*	a	Ncfpn
priznaju	priznati	Vmr3p
se	sebe	Px--sa
računi	račun	Ncmpn
izdani	izdan	Agpmpny
u	u	Sl
razdoblju	razdoblje	Ncnsl
od	od	Sg
15.	15.	Mdo
11.	11.	Mdo
2014.	2014.	Mdo
–	–	Z
15.	15.	Mdo
11.	11.	Mdo
2015.	2015.	Mdo

PRILOG	prilog	Ncmsn
IB	IB	Npmsn
.	.	Z

POTPORA	potpora	Ncfsn
ORGANIZACIJI	organizacija	Ncfsl
KONJIČKIH	konjički	Agpnpgy
SPORTSKIH	sportski	Agpnpgy
NATJECANJA	natjecanje	Ncnpg
(	(	Z
NACIONALNOG	nacionalan	Agpmsgy
KUPA	kup	Ncmsg
/	/	Z
PRVENSTVA	prvenstvo	Ncnsg
U	u	Sl
PREPONSKOM	preponski	Agpnsly
JAHANJU	jahanje	Ncnsl
,	,	Z
PRVENSTVENIH	prvenstven	Agpnpgy
NATJECANJA	natjecanje	Ncnpg
U	u	Sl
DALJINSKOM	daljinski	Agpnsly
JAHANJU	jahanje	Ncnsl
)	)	Z

Napomena	napomena	Ncfsn
:	:	Z
Obrazac	obrazac	Ncmsan
popunite	popuniti	Vmm2p
velikim	velik	Agpmsiy
tiskanim	tiskati	Appnply
slovima	slovo	Ncnpl

Popunjava	popunjavati	Vmr3s
korisnik	korisnik	Ncmsn
(	(	Z
konjički	konjički	Agpmsny
klub	klub	Ncmsn
član	član	Ncmsn
Hrvatskog	hrvatski	Agpmsgy
konjičkog	konjički	Agpmsgy
saveza	savez	Ncmsg
)	)	Z
:	:	Z

__________________________________________________	__________________________________________________	Ncfsn

Broj	broj	Ncmsn
natjecanja	natjecanje	Ncnsg
koja	koji	Pi-npn
se	sebe	Px--sa
prijavljuju	prijavljivati	Vmr3p
za	za	Sa
potporu	potpora	Ncfsa
:	:	Z
______	______	Qr
.	.	Z

UKUPAN	ukupan	Agpmsnn
TRAŽENI	tražen	Agpmsny
IZNOS	iznos	Ncmsn
POTPORE	potpora	Ncfsg
(	(	Z
zbroj	zbroj	Ncmsn
specificiranih	specificirati	Agpmpgy
računa	račun	Ncmpg
po	po	Sl
pojedinačnom	pojedinačan	Agpnsly
natjecanju	natjecanje	Ncnsl
)	)	Z
:	:	Z
____________________	___________________a	Ncfpn
*	*	Z
KN	KN	Npmsn

*	*	Z
upisati	upisati	Vmn
ukupni	ukupan	Agpmsayn
iznos	iznos	Ncmsan
računa	račun	Ncmsg
bez	bez	Sg
PDV-a	PDV	Npmsg

OPĆI	opći	Agpmpny
PODACI	podatak	Ncmpn
O	o	Sl
KORISNIKU	korisnik	Ncmsl
Puni	pun	Agpmsny
naziv	naziv	Ncmsn
korisnika	korisnik	Ncmpg
:	:	Z
Adresa	adresa	Ncfsn
korisnika	korisnik	Ncmpg
:	:	Z
Matični	matičan	Agpmsny
broj	broj	Ncmsn
korisnika	korisnik	Ncmpg
:	:	Z
OIB	oib	Ncmsn
korisnika	korisnik	Ncmpg
:	:	Z
Ime	ime	Ncnsn
i	i	Cc
prezime	prezime	Ncnsa
odgovorne	odgovoran	Agpfsgy
osobe	osoba	Ncfsg
korisnika	korisnik	Ncmpg
:	:	Z
PODACI	podatak	Ncmpn
O	o	Sl
RAČUNU	račun	Ncmsl
KORISNIKA	korisnik	Ncmpg
Naziv	naziv	Ncmsn
banke	banka	Ncfsg
:	:	Z
Broj	broj	Ncmsn
računa	račun	Ncmsg
banke	banka	Ncfsg
:	:	Z
Broj	broj	Ncmsn
žiro-računa	žiro-račun	Ncmsg
korisnika	korisnik	Ncmpg
:	:	Z
IBAN	IBAN	Npmsn
:	:	Z

Izjava	izjava	Ncfsn
podnositelja	podnositelj	Ncmpg
zahtjeva	zahtjev	Ncmpg
:	:	Z

Svojim	svoj	Px-msi
potpisom	potpis	Ncmsi
potvrđujem	potvrđivati	Vmr1s
da	da	Cs
:	:	Z

–	–	Agpmsny
sam	biti	Var1s
upoznat	upoznati	Agpmsnn
s	sa	Si
odredbama	odredba	Ncfpi
Nacionalnog	nacionalan	Agpmsgy
programa	program	Ncmsg
poticanja	poticanje	Ncnsg
provedbe	provedba	Ncfsg
uzgojnih	uzgojan	Agpmpgy
programa	program	Ncmpg
za	za	Sa
toplokrvne	toplokrvan	Agpfpay
pasmine	pasmina	Ncfpa
i	i	Cc
uzgojne	uzgojan	Agpmpay
tipove	tip	Ncmpa
konja	konj	Ncmpg
u	u	Sl
Republici	republika	Ncfsl
Hrvatskoj	Hrvatska	Npfsl
za	za	Sa
razdoblje	razdoblje	Ncnsa
od	od	Sg
2015.	2015.	Mdo
do	do	Sg
2020.	2020.	Mdo
godine	godina	Ncfsg

–	–	Agpmsny
sam	biti	Var1s
upoznat	upoznati	Vmn
s	sa	Si
Pravilnikom	pravilnik	Ncmsi
o	o	Sl
uvjetima	uvjet	Ncmpl
i	i	Cc
načinu	način	Ncmsl
provedbe	provedba	Ncfsg
mjera	mjera	Ncfpg
Nacionalnog	nacionalan	Agpmsgy
programa	program	Ncmsg
poticanja	poticanje	Ncnsg
provedbe	provedba	Ncfsg
uzgojnih	uzgojan	Agpmpgy
programa	program	Ncmpg
za	za	Sa
toplokrvne	toplokrvan	Agpfpay
pasmine	pasmina	Ncfpa
i	i	Cc
uzgojne	uzgojan	Agpmpay
tipove	tip	Ncmpa
konja	konj	Ncmpg
u	u	Sl
Republici	republika	Ncfsl
Hrvatskoj	Hrvatska	Npfsl
za	za	Sa
razdoblje	razdoblje	Ncnsa
od	od	Sg
2015.	2015.	Mdo
do	do	Sg
2020.	2020.	Mdo
godine	godina	Ncfsg
u	u	Sl
2015.	2015.	Mdo
godini	godina	Ncfsl
i	i	Cc

–	–	Qr
da	da	Cs
sam	biti	Var1s
pažljivo	pažljivo	Rgp
pročitao	pročitati	Vmp-sm
i	i	Cc
da	da	Cs
će	htjeti	Var3p
poštivati	poštivati	Vmn
propisane	propisati	Agpfpay
upute	uputa	Ncfpa
za	za	Sa
ispunjavanje	ispunjavanje	Ncnsa
obrasca	obrazac	Ncmsg
Zahtjeva	zahtjev	Ncmpg

–	–	Z
da	da	Cs
su	biti	Var3p
podaci	podatak	Ncmpn
navedeni	navesti	Appmpny
u	u	Sl
Zahtjevu	zahtjev	Ncmsl
istiniti	istinit	Agpmsayn

–	–	Z
da	da	Cs
ću	htjeti	Var1s
omogućiti	omogućiti	Vmn
kontrolu	kontrola	Ncfsa
na	na	Sl
terenu	teren	Ncmsl
i	i	Cc
/	/	Z
ili	ili	Cc
inspekcijski	inspekcijski	Agpmsayn
nadzor	nadzor	Ncmsan
(	(	Z
čuvati	čuvati	Vmn
kopije	kopija	Ncfpa
zahtjeva	zahtjev	Ncmpg
i	i	Cc
priloga	prilog	Ncmpg
)	)	Z
.	.	Z

Datum	datum	Ncmsn
:	:	Z
Potpis	potpis	Ncmsn
odgovorne	odgovoran	Agpfsgy
osobe	osoba	Ncfsg
i	i	Cc
pečat	pečat	Ncmsn
:	:	Z

Zahtjev	zahtjev	Ncmsn
u	u	Sl
tiskanom	tiskati	Agpmsly
obliku	oblik	Ncmsl
pošaljite	poslati	Vmm2p
na	na	Sa
adresu	adresa	Ncfsa
:	:	Z
Agencija	agencija	Ncfsn
za	za	Sa
plaćanja	plaćanje	Ncnpa
u	u	Sl
poljoprivredi	poljoprivreda	Ncfsl
,	,	Z
ribarstvu	ribarstvo	Ncnsl
i	i	Cc
ruralnom	ruralan	Agpmsly
razvoju	razvoj	Ncmsl
,	,	Z
Ulica	ulica	Ncfsn
grada	grad	Ncmsg
Vukovara	Vukovar	Npmsg
269	269	Mdc
d	d	Ncfpg
,	,	Z
10	10	Mdc
000	000	Mdc
Zagreb	Zagreb	Npmsn
.	.	Z

Specifikacija	specifikacija	Ncfsn
priloženih	priložen	Agpmpgy
računa	račun	Ncmpg
po	po	Sl
pojedinačnom	pojedinačan	Agpnsly
natjecanju	natjecanje	Ncnsl
*	*	Z

(	(	Z
popunjava	popunjavati	Vmr3s
korisnik	korisnik	Ncmsn
sukladno	sukladno	Rgp
broju	broj	Ncmsl
natjecanja	natjecanje	Ncnsg
koja	koji	Pi-fsn
prijavljuje	prijavljivati	Vmr3s
za	za	Sa
potporu	potpora	Ncfsa
)	)	Z
:	:	Z

1.	1.	Mdo
Naziv	naziv	Ncmsn
natjecanja	natjecanje	Ncnsg
:	:	Z
__________________________________________________________________________________________	_________________________________________________________________________________________i	Agpnsny
,	,	Z

2.	2.	Mdo
Mjesto	mjesto	Ncnsn
i	i	Cc
datum	datum	Ncmsn
održavanja	održavanje	Ncnsg
natjecanja	natjecanje	Ncnsg
:	:	Z
__________________________________________________________________________	__________________________________________________________________________	Z

3.	3.	Mdo
Sportska	sportski	Agpfsny
disciplina	disciplina	Ncfsn
:	:	Z
________________________________________________________________________________________	________________________________________________________________________________________	Qr
.	.	Z

RB	rb	Agpmsny
Račun	račun	Ncmsn
/	/	Z
putni	putni	Agpmsny
nalog	nalog	Ncmsn
izdan	izdati	Appmsnn
od	od	Sg
Broj	broj	Ncmsn
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
Datum	datum	Ncmsn
izdavanja	izdavanje	Ncnsg
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
Iznos	iznos	Ncmsn
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
u	u	Sa
kn	KN	Ncfsl
Iznos	iznos	Ncmsn
računa	račun	Ncmsg
/	/	Z
putnog	putni	Agpmsgy
naloga	nalog	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
u	u	Sa
kn	KN	Ncmsan
bez	bez	Sg
PDV-a	PDV	Npmsg
Datum	datum	Ncmsn
plaćanja	plaćanje	Ncnsg
računa	račun	Ncmsg
/	/	Z
ugovora	ugovor	Ncmsg
o	o	Sl
djelu	djelo	Ncnsl
/	/	Z
likvidacije	likvidacija	Ncfsg
,	,	Z
isplate	isplata	Ncfsg
po	po	Sl
putnom	putni	Agpmsly
nalogu	nalog	Ncmsl
Opis	opis	Ncmsn
troška	trošak	Ncmsg
sukladno	sukladno	Rgp
Prilogu	Prilogu	Npmsn
VI	VI	Mrc
.	.	Z
1.	1.	Mdo
2.	2.	Mdo
3.	3.	Mdo
4.	4.	Mdo
5.	5.	Mdo
6.	6.	Mdo
7.	7.	Mdo
8.	8.	Mdo
9.	9.	Mdo
10.	10.	Mdo
11.	11.	Mdo
12.	12.	Mdo
13.	13.	Mdo
14.	14.	Mdo
15.	15.	Mdo
16.	16.	Mdo
17.	17.	Mdo
18.	18.	Mdo
19.	19.	Mdo
20.	20.	Mdo
21.	21.	Mdo
22.	22.	Mdo
23.	23.	Mdo
24.	24.	Mdo
25.	25.	Mdo
26.	26.	Mdo
27.	27.	Mdo
28.	28.	Mdo
29.	29.	Mdo
30.	30.	Mdo

UKUPNO	ukupan	Agpnsny
:	:	Z

*	a	Ncfpn
