29	29	Mdc
16.03.2015	16.03.2015	Mdo
Odluka	odluka	Ncfsn
o	o	Sl
utvrđivanju	utvrđivanje	Ncnsl
Dopunske	dopunski	Agpfsgy
liste	lista	Ncfsg
lijekova	lijek	Ncmpg
Hrvatskog	hrvatski	Agpmsgy
zavoda	zavod	Ncmsg
za	za	Sa
zdravstveno	zdravstven	Agpnsay
osiguranje	osiguranje	Ncnsa

HRVATSKI	hrvatski	Agpmsny
ZAVOD	zavod	Ncmsn
ZA	za	Sa
ZDRAVSTVENO	zdravstven	Agpnsay
OSIGURANJE	osiguranje	Ncnsa

607	607	Mdc

Na	na	Sl
osnovi	osnova	Ncfsl
odredbi	odredba	Ncfsl
članka	članak	Ncmsg
20.	20.	Mdo
stavka	stavak	Ncmsg
7.	7.	Mdo
Zakona	zakon	Ncmsg
o	o	Sl
obveznom	obvezan	Agpnsly
zdravstvenom	zdravstven	Agpnsly
osiguranju	osiguranje	Ncnsl
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
80/13.	80/13.	Mds
i	i	Cc
137/13.	137/13.	Mds
)	)	Z
i	i	Cc
članka	članak	Ncmsg
26.	26.	Mdo
točke	točka	Ncfsg
10.	10.	Mdo

Statuta	statut	Ncmsg
Hrvatskog	hrvatski	Agpmsgy
zavoda	zavod	Ncmsg
za	za	Sa
zdravstveno	zdravstven	Agpnsay
osiguranje	osiguranje	Ncnsa
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
18/09.	18/09.	Mds
,	,	Z
33/10.	33/10.	Mds
,	,	Z
8/11.	8/11.	Mdo
,	,	Z
18/13.	18/13.	Mdo
1/14.	1/14.	Mdo
)	)	Z
,	,	Z
Upravno	upravan	Agpnsny
vijeće	vijeće	Ncnsn
Hrvatskog	hrvatski	Agpmsgy
zavoda	zavod	Ncmsg
za	za	Sa
zdravstveno	zdravstven	Agpnsay
osiguranje	osiguranje	Ncnsa
na	na	Sl
79.	79.	Mdo
sjednici	sjednica	Ncfsl
održanoj	održati	Appfsly
2.	2.	Mdo
ožujka	ožujak	Ncmsg
2015.	2015.	Mdo
godine	godina	Ncfsg
,	,	Z
uz	uz	Sa
prethodno	prethodan	Agpnsay
pribavljeno	pribaviti	Agpnsay
mišljenje	mišljenje	Ncnsa
Hrvatske	hrvatski	Agpfsgy
liječničke	liječnički	Agpfsgy
komore	komora	Ncfsg
donijelo	donijeti	Vmp-sn
je	biti	Var3s

ODLUKU	odluka	Ncfsa

O	o	Sl
UTVRĐIVANJU	utvrđivanje	Ncnsl
DOPUNSKE	dopunski	Agpfsgy
LISTE	lista	Ncfsg
LIJEKOVA	lijek	Ncmpg
HRVATSKOG	hrvatski	Agpmsgy
ZAVODA	zavod	Ncmsg
ZA	za	Sa
