95.	95.	Mdo

Ako	ako	Cs
je	biti	Var3s
vodeće	vodeći	Agpnsny
vozilo	voziti	Vap-sn
opremljeno	opremiti	Appnsny
AS	as	Ncmsan
uređajem	uređaj	Ncmsi
ili	ili	Cc
RDU-om	RDU	Npmsi
taj	taj	Pd-msn
uređaj	uređaj	Ncmsn
mora	morati	Vmr3s
biti	biti	Van
djelatan	djelatan	Agpmsnn
za	za	Sa
vrijeme	vrijeme	Ncnsa
vožnje	vožnja	Ncfsg
na	na	Sl
prugama	pruga	Ncfpl
opremljenim	opremiti	Agpmply
AS	as	Agpmply
uređajima	uređaj	Ncmpl
ili	ili	Cc
RDU-ima	RDU-	Npmpl
,	,	Z
neovisno	neovisan	Agpnsny
o	o	Sl
najvećoj	velik	Agpfsly
dopuštenoj	dopustiti	Agpfsly
brzini	brzina	Ncfsl
vlaka	vlak	Ncmsg
.	.	Z

Brzine	brzina	Ncfpn
preko	preko	Sg
skretnica	skretnica	Ncfpg

Članak	članak	Ncmsn
96.	96.	Mdo

(	(	Z
1	1	Mdc
)	)	Z
Najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
preko	preko	Sg
skretnica	skretnica	Ncfpg
ovisi	ovisiti	Vmr3s
o	o	Sl
tehničkim	tehnički	Agpfply
značajkama	značajka	Ncfpl
i	i	Cc
stanju	stanje	Ncnsl
skretnica	skretnica	Ncfpg
te	te	Cc
vrsti	vrsta	Ncfsl
njihova	njihov	Ps3nsg
osiguranja	osiguranje	Ncnsg
.	.	Z

(	(	Z
2	2	Mdc
)	)	Z
Najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
preko	preko	Sg
pritvrđenih	pritvrđen	Agpfpgy
skretnica	skretnica	Ncfpg
za	za	Sa
vožnju	vožnja	Ncfsa
u	u	Sa
pravac	pravac	Ncmsan
jednaka	jednak	Agpfsny
je	biti	Var3s
dopuštenoj	dopustiti	Sl
infrastrukturnoj	infrastrukturni	Agpfsly
brzini	brzina	Ncfsl
za	za	Sa
vožnju	vožnja	Ncfsa
u	u	Sa
skretanje	skretanje	Ncnsa
i	i	Cc
ne	ne	Qz
smije	smjeti	Vmr3s
biti	biti	Van
veća	velik	Agcfsny
od	od	Sg
50	50	Mdc
km	km	Y
/	/	Z
h.	h.	Y

(	(	Z
3	3	Mdc
)	)	Z
Najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
kod	kod	Sg
vožnje	vožnja	Ncfsg
u	u	Sa
pravac	pravac	Ncmsan
preko	preko	Sg
pouzdano	pouzdano	Rgp
zaključanih	zaključati	Appmpgy
i	i	Cc
pouzdano	pouzdan	Agpnsny
pritvrđenih	pritvrđenih	Pi-fsn
skretnica	skretnica	Ncfsn
jednaka	jednak	Agpfsny
je	biti	Var3s
dopuštenoj	dopustiti	Sl
infrastrukturnoj	infrastrukturni	Agpfsly
brzini	brzina	Ncfsl
,	,	Z
ako	ako	Cs
nije	biti	Var3s
ograničena	ograničiti	Appfsny
konstrukcijskim	konstrukcijski	Agpfpiy
značajkama	značajka	Ncfpi
skretnice	skretnica	Ncfsg
.	.	Z

(	(	Z
4	4	Mdc
)	)	Z
Ako	ako	Cs
kod	kod	Sg
pouzdano	pouzdano	Rgp
zaključanih	zaključati	Appmpgy
i	i	Cc
pouzdano	pouzdan	Agpnsny
pritvrđenih	pritvrđen	Agpfpgy
skretnica	skretnica	Ncfpg
,	,	Z
skretnice	skretnica	Ncfpn
na	na	Sl
središnjem	središnji	Agpmsly
ili	ili	Cc
izlaznom	izlazni	Agpnsly
kolodvorskom	kolodvorski	Agpnsly
području	područje	Ncnsl
nisu	biti	Var3p
u	u	Sl
ovisnosti	ovisnost	Ncfsl
s	sa	Si
ulaznim	ulazan	Agpfpiy
i	i	Cc
izlaznim	izlazni	Agpmpiy
signalima	signal	Ncmpi
,	,	Z
a	a	Cc
preko	preko	Sg
njih	oni	Pp3-pg
predstoji	predstojati	Vmr3s
vožnja	vožnja	Ncfsn
uz	uz	Sa
jezičak	jezičak	Ncmsan
,	,	Z
najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
na	na	Sl
čitavom	čitav	Agpnsly
kolodvorskom	kolodvorski	Agpnsly
području	područje	Ncnsl
ne	ne	Qz
smije	smjeti	Vmr3s
biti	biti	Van
veća	velik	Agcfsny
od	od	Sg
50	50	Mdc
km	km	Y
/	/	Z
h.	h.	Y

(	(	Z
5	5	Mdc
)	)	Z
Najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
preko	preko	Sg
skretnice	skretnica	Ncfsg
vožnjom	vožnja	Ncfsi
u	u	Sa
skretanje	skretanje	Ncnsa
kod	kod	Sg
pouzdano	pouzdano	Rgp
zaključanih	zaključati	Appmpgy
i	i	Cc
pouzdano	pouzdan	Agpnsny
pritvrđenih	pritvrđen	Agpfpgy
skretnica	skretnica	Ncfpg
smatra	smatrati	Vmr3s
se	sebe	Px--sa
ograničenom	ograničiti	Agpfsiy
brzinom	brzina	Ncfsi
i	i	Cc
redovno	redovno	Rgp
je	biti	Var3s
manja	mali	Agcfsny
od	od	Sg
dopuštene	dopustiti	Agpfsgy
infrastrukturne	infrastrukturni	Agpfsgy
brzine	brzina	Ncfsg
propisane	propisati	Appfpny
kod	kod	Sg
vožnje	vožnja	Ncfsg
u	u	Sa
pravac	pravac	Ncmsan
,	,	Z
ovisno	ovisno	Rgp
o	o	Sl
polumjeru	polumjer	Ncmsl
i	i	Cc
konstrukcijskim	konstrukcijski	Agpfply
značajkama	značajka	Ncfpl
skretnice	skretnica	Ncfsg
.	.	Z

(	(	Z
6	6	Mdc
)	)	Z
U	u	Sl
službenom	služben	Agpnsly
mjestu	mjesto	Ncnsl
koje	koji	Pi-nsn
nije	biti	Var3s
opremljeno	opremiti	Appnsny
izlaznim	izlazni	Agpmpiy
signalima	signal	Ncmpi
najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
preko	preko	Sg
skretnica	skretnica	Ncfpg
ne	ne	Qz
smije	smjeti	Vmr3s
biti	biti	Van
veća	velik	Agcfsny
od	od	Sg
100	100	Mdc
km	km	Y
/	/	Z
h.	h.	Y

(	(	Z
7	7	Mdc
)	)	Z
Ograničene	ograničiti	Appfsgy
brzine	brzina	Ncfsg
preko	preko	Sg
skretnica	skretnica	Ncfpg
odgovarajuće	odgovarajući	Agpfsgy
se	sebe	Px--sa
označavaju	označavati	Vmr3p
u	u	Sl
voznom	vozan	Agpmsly
redu	red	Ncmsl
.	.	Z

(	(	Z
8	8	Mdc
)	)	Z
Kod	kod	Sg
određivanja	određivanje	Ncnsg
brzine	brzina	Ncfsg
preko	preko	Sg
skretničkog	skretnički	Agpnsgy
područja	područje	Ncnsg
odnosno	odnosno	Rgp
kolodvorskog	kolodvorski	Agpnsgy
područja	područje	Ncnsg
mjerodavna	mjerodavan	Agpfsny
je	biti	Var3s
ona	on	Pp3fsn
skretnica	skretnica	Ncfsn
preko	preko	Sg
koje	koji	Pi-fsg
se	sebe	Px--sa
mora	morati	Vmr3s
voziti	voziti	Vmn
najmanjom	mali	Agpfsiy
brzinom	brzina	Ncfsi
.	.	Z

(	(	Z
9	9	Mdc
)	)	Z
Ako	ako	Cs
je	biti	Var3s
glavni	glavni	Agpmsny
signal	signal	Ncmsn
koji	koji	Pi-msn
štiti	štititi	Vmr3s
skretničko	skretnički	Agpnsay
područje	područje	Ncnsa
neispravan	neispravan	Agpmsnn
,	,	Z
a	a	Cc
postoji	postojati	Vmr3s
kontrola	kontrola	Ncfsn
da	da	Cs
su	biti	Var3p
skretnice	skretnica	Ncfpn
u	u	Sl
pravilnom	pravilan	Agpmsly
položaju	položaj	Ncmsl
,	,	Z
skretnice	skretnica	Ncfpn
se	sebe	Px--sa
smatraju	smatrati	Vmr3p
pritvrđenima	pritvrđen	Ncmpi
i	i	Cc
brzina	brzina	Ncfsn
preko	preko	Sg
njih	oni	Pp3-pg
ne	ne	Qz
smije	smjeti	Vmr3s
biti	biti	Van
veća	velik	Agcfsny
od	od	Sg
50	50	Mdc
km	km	Y
/	/	Z
h.	h.	Y

(	(	Z
10	10	Mdc
)	)	Z
Ako	ako	Cs
nema	nemati	Vmr3s
kontrole	kontrola	Ncfsg
pravilnog	pravilan	Agpmsgy
položaja	položaj	Ncmsg
skretnice	skretnica	Ncfsg
koja	koji	Pi-fsn
je	biti	Var3s
uključena	uključiti	Appfsny
u	u	Sa
SS	ss	Agpmsayn
uređaj	uređaj	Ncmsan
te	te	Cc
ako	ako	Cs
je	biti	Var3s
unikat	unikat	Ncmsn
i	i	Cc
/	/	Z
ili	ili	Cc
duplikat	duplikat	Ncmsan
ključa	ključ	Ncmsg
skretničke	skretnički	Agpfsgy
brave	brava	Ncfsg
izgubljen	izgubiti	Appmsnn
,	,	Z
tada	tada	Rgp
za	za	Sa
vožnju	vožnja	Ncfsa
uz	uz	Sa
jezičak	jezičak	Ncmsan
na	na	Sa
takvu	takav	Pd-fsa
skretnicu	skretnica	Ncfsa
mora	morati	Vmr3s
biti	biti	Van
postavljena	postaviti	Appfsny
ambulantna	ambulantan	Agpfsny
brava	brava	Ncfsn
,	,	Z
a	a	Cc
najveća	velik	Agsfsny
dopuštena	dopustiti	Appfsny
brzina	brzina	Ncfsn
preko	preko	Sg
skretnice	skretnica	Ncfsg
ne	ne	Qz
smije	smjeti	Vmr3s
biti	biti	Van
veća	velik	Agcfsny
od	od	Sg
