36	36	Mdc
20.04.2016	20.04.2016	Mdo
Naredba	naredba	Ncfsn
o	o	Sl
vremenu	vrijeme	Ncnsl
otvorenosti	otvorenost	Ncfsg
aerodroma	aerodrom	Ncmsg

MINISTARSTVO	ministarstvo	Ncnsn
POMORSTVA	pomorstvo	Ncnsg
,	,	Z
PROMETA	promet	Ncmsg
I	i	Cc
INFRASTRUKTURE	infrastruktura	Ncfsg

987	987	Mdc

Na	na	Sl
temelju	temelj	Ncmsl
članka	članak	Ncmsg
142.	142.	Mdo
točka	točka	Ncfsn
8.	8.	Mdo
Zakona	zakon	Ncmsg
o	o	Sl
zračnom	zračan	Agpmsly
prometu	promet	Ncmsl
(	(	Z
»	»	Z
Narodne	narodni	Agpfpny
novine	novina	Ncfpn
«	«	Z
,	,	Z
broj	broj	Ncmsn
69/09	69/09	Mds
,	,	Z
84/11	84/11	Mdc
,	,	Z
54/13	54/13	Mdc
,	,	Z
127/13	127/13	Mdc
i	i	Cc
92/14	92/14	Mdc
)	)	Z
,	,	Z
ministar	ministar	Ncmsn
pomorstva	pomorstvo	Ncnsg
,	,	Z
prometa	promet	Ncmsg
i	i	Cc
infrastrukture	infrastruktura	Ncfsg
donosi	donositi	Vmr3s

NAREDBU	naredba	Ncfsa

O	o	Sl
VREMENU	vrijeme	Ncnsl
OTVORENOSTI	otvorenost	Ncfsg
AERODROMA	aerodrom	Ncmsg

I.	I.	Y

Aerodromi	aerodrom	Ncmpn
moraju	morati	Vmr3p
biti	biti	Van
otvoreni	otvoriti	Appmpny
:	:	Z

Redni	redni	Agpmsny
broj	broj	Ncmsn
AERODROMI	aerodrom	Ncmpn
RAZDOBLJE	razdoblje	Ncnsn
VRIJEME	vrijeme	Ncnsa
OD	od	Sg
DO	DO	Npfsg
(	(	Z
sati	sat	Ncmpg
)	)	Z
(	(	Z
sati	sat	Ncmpn
)	)	Z
DANI	dan	Ncmpn
1	1	Mdc
–	–	Z
ponedjeljak	ponedjeljak	Ncmsan
2	2	Mdc
–	–	Z
utorak	utorak	Ncmsn
3	3	Mdc
–	–	Z
srijeda	srijeda	Ncfsn
4	4	Mdc
–	–	Z
četvrtak	četvrtak	Ncmsn
5	5	Mdc
–	–	Z
petak	petak	Ncmsn
6	6	Mdc
–	–	Z
subota	subota	Ncfsn
7	7	Mdc
–	–	Z
nedjelja	nedjelja	Ncfsn
1.	1.	Mdo
BRAČ	brač	Ncmsn
(	(	Z
a	a	Cc
)	)	Z
27.	27.	Mdo
ožujka	ožujak	Ncmsg
2016.	2016.	Mdo
–	–	Z
13.	13.	Mdo
svibnja	svibanj	Ncmsg
2016.	2016.	Mdo
14.	14.	Mdo
svibnja	svibanj	Ncmsg
2016.	2016.	Mdo
–	–	Z
31.	31.	Mdo
svibnja	svibanj	Ncmsg
2016.	2016.	Mdo
1.	1.	Mdo
lipnja	lipanj	Ncmsg
2016.	2016.	Mdo
–	–	Z
31.	31.	Mdo
kolovoza	kolovoz	Ncmsg
2016.	2016.	Mdo
1.	1.	Mdo
rujna	rujan	Ncmsg
2016.	2016.	Mdo
–	–	Z
8.	8.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
9.	9.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
–	–	Z
29.	29.	Mdo
listopada	listopad	Ncmsg
2016.	2016.	Mdo
08.00	08.00	Mdc
16.00	16.00	Mdc
08.00	08.00	Mdc
16.00	16.00	Mdc
08.00	08.00	Mdc
20.00	20.00	Mdc
08.00	08.00	Mdc
18.00	18.00	Mdc
